State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,07/05/2025,0,0,2139,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,08/05/2025,0,0,2051,2
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,09/05/2025,2060,2212,2212,28
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,12/05/2025,2069,2237,2237,28
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,17/05/2025,2220,2220,2220,28
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,02/05/2025,4879,6289,5929,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,06/05/2025,3649,6299,6299,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,16/05/2025,4456,5866,5866,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,22/05/2025,3989,5469,5469,92
Karnataka,Raichur,Raichur,Safflower,Safflower,FAQ,05/05/2025,3099,3099,3099,59
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,02/05/2025,0,0,5255,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,06/05/2025,0,0,5089,10
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,03/05/2025,5459,5459,5459,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,12/05/2025,5111,5761,5761,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,15/05/2025,5000,5000,5000,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,17/05/2025,5444,5722,5722,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,21/05/2025,5741,5866,5866,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,29/05/2025,5255,6251,5921,6
Karnataka,Raichur,Raichur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,14/05/2025,3311,3311,3311,114
Karnataka,Raichur,Raichur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,23/05/2025,3175,3250,3250,114
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,06/06/2025,5746,5746,5746,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,14/06/2025,5821,5821,5821,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,Local,09/07/2025,4669,4669,4669,6
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,26/06/2025,2529,2559,2559,28
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,27/06/2025,6170,6260,6260,92
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,FAQ,10/02/2025,2250,2250,2250,2
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,FAQ,15/02/2025,2600,2700,2650,2
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,FAQ,19/02/2025,2170,3787,2700,2
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,"Ref grade-1",05/02/2025,2550,3350,2560,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,08/02/2025,2159,2759,2642,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,12/02/2025,2149,2759,2469,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,14/02/2025,2069,2759,2529,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,FAQ,06/02/2025,2050,2410,2378,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,"Ref grade-1",02/02/2025,2060,2380,2200,2
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,11/02/2025,5770,7150,5950,6
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",06/02/2025,5700,5800,5750,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,14/02/2025,4087,6181,5769,6
Karnataka,Raichur,Sindhanur,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",03/02/2025,9100,9100,9100,6
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,14/02/2025,2121,3180,2400,28
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,28/02/2025,2250,2250,2250,28
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,06/02/2025,6042,7608,7200,15
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,11/02/2025,6560,7460,7240,15
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,25/02/2025,6505,7560,7200,15
Karnataka,Raichur,Raichur,Cotton,F-1054,"Ref grade-1",01/02/2025,6055,7650,7225,15
Karnataka,Raichur,Raichur,Cotton,F-1054,"Ref grade-1",03/02/2025,6400,7650,7334,15
Karnataka,Raichur,Raichur,Cotton,F-1054,"Ref grade-1",04/02/2025,6150,7600,7285,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,FAQ,19/02/2025,6300,6700,6700,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,FAQ,20/02/2025,6625,6725,6700,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,"Ref grade-1",03/02/2025,7050,7100,7100,15
Karnataka,Raichur,Sindhanur,Rice,Medium,"Ref grade-1",04/02/2025,3950,3950,3950,3
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,11/02/2025,2069,2739,2649,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,"Ref grade-1",04/02/2025,1990,2400,2400,2
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,14/02/2025,6000,6000,6000,6
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,21/02/2025,6100,6200,6150,6
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",04/02/2025,6000,6000,6000,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,08/02/2025,5639,6870,5989,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,10/02/2025,5609,6129,5869,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,"Ref grade-1",01/02/2025,5569,5787,5612,6
Karnataka,Raichur,Sindhanur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,10/02/2025,5900,5900,5900,6
Karnataka,Raichur,Sindhanur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,14/02/2025,6500,6500,6500,6
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,21/02/2025,2000,3000,2495,28
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,24/02/2025,2050,2765,2300,28
Karnataka,Raichur,Sindhanur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,20/02/2025,2300,2300,2300,28
Karnataka,Raichur,Lingasugur,Maize,Hybrid/Local,FAQ,27/02/2025,2440,2440,2440,4
Karnataka,Raichur,Lingasugur,Jowar(Sorghum),Local,"Ref grade-1",01/02/2025,2250,2250,2250,5
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),"Jowar Hybrid",FAQ,21/02/2025,2200,2200,2200,5
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),"Jowar Hybrid","Ref grade-1",05/02/2025,2640,2640,2640,5
Karnataka,Raichur,Lingasugur,Groundnut,Gejje,FAQ,18/02/2025,5300,5500,5400,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,13/02/2025,3696,6572,6199,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,11/02/2025,3885,6403,5555,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,17/02/2025,3889,6539,6089,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,25/02/2025,3565,6633,6305,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,28/02/2025,3533,6489,6089,10
Karnataka,Raichur,Raichur,Sunflower,Sunflower,FAQ,21/01/2025,4555,4555,4555,14
Karnataka,Raichur,Sindhanur,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,11/01/2025,8000,9150,9150,8
Karnataka,Raichur,Raichur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,24/02/2025,3580,3620,3600,114
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,FAQ,03/01/2025,2000,2005,2005,2
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,FAQ,07/01/2025,2250,2880,2400,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,01/01/2025,2019,2669,2200,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,03/01/2025,2019,2741,2461,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,13/01/2025,2069,2769,2519,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri","Ref grade-1",30/01/2025,2089,2775,2545,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,FAQ,15/01/2025,2000,2266,2100,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,FAQ,20/01/2025,2050,2300,2150,2
Karnataka,Raichur,Sindhanur,Rice,Medium,FAQ,20/01/2025,4200,4300,4300,3
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),"Jowar Hybrid",FAQ,16/01/2025,2525,2525,2525,5
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),"Jowar Hybrid",FAQ,25/01/2025,2200,2200,2200,5
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,03/01/2025,2350,3000,2360,28
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,06/01/2025,2600,2650,2625,28
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,16/01/2025,2275,2400,2300,28
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,30/01/2025,2600,2600,2600,28
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,"Ref grade-1",30/01/2025,2170,2444,2444,28
Karnataka,Raichur,Sindhanur,"Bajra(Pearl Millet/Cumbu)",Local,"Ref grade-1",30/01/2025,2250,2260,2250,28
Karnataka,Raichur,Sindhanur,"Dry Chillies",Guntur,FAQ,07/01/2025,8001,12002,12000,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Guntur,FAQ,02/01/2025,10000,10000,10000,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Guntur,FAQ,08/01/2025,7000,9800,8000,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,FAQ,03/01/2025,1650,1650,1650,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,FAQ,08/01/2025,2000,6950,5000,132
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,10/02/2025,7426,7426,7426,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,15/02/2025,6236,7511,7511,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,21/02/2025,5565,7451,7451,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,28/02/2025,6700,7199,7199,92
Karnataka,Raichur,Sindhanur,"Dry Chillies",Guntur,FAQ,14/02/2025,9100,9100,9100,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Guntur,FAQ,20/02/2025,7400,11350,11000,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Guntur,FAQ,26/02/2025,6300,12800,9300,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,FAQ,06/02/2025,4000,6600,5000,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,FAQ,13/02/2025,2300,6900,6000,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,FAQ,27/02/2025,3500,3600,3500,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,"Ref grade-1",01/02/2025,1800,1800,1800,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,"Ref grade-1",03/02/2025,4200,5600,5600,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,"Ref grade-1",05/02/2025,3300,5800,5400,132
Karnataka,Raichur,Sindhanur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,18/02/2025,2500,2650,2650,121
Karnataka,Raichur,Raichur,"Green Gram (Moong)(Whole)",Hybrid,FAQ,17/02/2025,6850,7909,7209,9
Karnataka,Raichur,Sindhanur,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,26/02/2025,8000,8000,8000,8
Karnataka,Raichur,Lingasugur,"Chili Red",Other,FAQ,07/02/2025,11000,24000,20000,26
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,07/02/2025,6500,8000,7250,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,11/02/2025,6990,7650,7400,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,20/02/2025,7000,8150,7350,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,24/02/2025,6800,8650,7300,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,25/02/2025,7000,7700,7450,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,15/02/2025,7000,7569,7265,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,17/02/2025,7009,7511,7309,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)","Ref grade-1",01/02/2025,7050,7219,7219,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,06/02/2025,7005,7830,7425,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,08/02/2025,7011,7811,7538,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,13/02/2025,7005,7735,7735,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,17/02/2025,7001,7835,7521,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,"Ref grade-1",01/02/2025,7001,8001,7550,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,"Ref grade-1",03/02/2025,7002,7569,7280,49
Karnataka,Raichur,Sindhanur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,10/02/2025,6500,6900,6700,49
Karnataka,Raichur,Sindhanur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,19/02/2025,7100,7200,7200,49
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,21/03/2025,2406,2489,2444,28
Karnataka,Raichur,Sindhanur,"Bajra(Pearl Millet/Cumbu)",Local,"Ref grade-2",03/03/2025,2500,2500,2500,28
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,19/03/2025,5331,5685,5526,6
Karnataka,Raichur,Lingasugur,Jowar(Sorghum),Local,FAQ,01/03/2025,2180,2180,2180,5
Karnataka,Raichur,Raichur,Jowar(Sorghum),"Jowar ( White)","Ref grade-2",05/03/2025,3129,3129,3129,5
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),"Jowar Hybrid","Ref grade-2",03/03/2025,2800,2850,2820,5
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,21/03/2025,0,0,6035,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,27/03/2025,0,0,5899,10
Karnataka,Raichur,Raichur,Sunflower,Sunflower,FAQ,25/03/2025,0,0,4888,14
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,24/03/2025,0,0,7237,15
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,21/03/2025,4659,5812,5566,6
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),Rajahamsa,FAQ,01/03/2025,1675,1675,1675,2
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,20/03/2025,0,0,7189,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,21/03/2025,0,0,7229,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,12/03/2025,0,0,7089,49
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,19/03/2025,5535,6285,5801,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,25/03/2025,4822,6069,5839,92
Karnataka,Raichur,Raichur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,28/03/2025,5536,6129,6129,92
Karnataka,Raichur,Sindhanur,"Dry Chillies",Guntur,"Ref grade-2",04/03/2025,6600,12400,9600,132
Karnataka,Raichur,Sindhanur,"Dry Chillies",Local,"Ref grade-2",04/03/2025,2500,2500,2500,132
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,21/01/2025,7000,7500,7300,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,07/01/2025,7169,8388,7839,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,10/01/2025,7505,8255,7707,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,18/01/2025,7139,8188,7719,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,17/01/2025,7000,8170,7730,49
Karnataka,Raichur,Sindhanur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,05/01/2025,7200,7320,7300,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,01/01/2025,7200,9280,7900,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,18/01/2025,7400,7550,7410,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,29/01/2025,6900,7501,7500,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,03/01/2025,7708,8405,8089,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,08/01/2025,7011,8620,8009,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,13/01/2025,7002,8001,7555,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,28/01/2025,7003,8011,7650,49
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),"Jowar Hybrid",FAQ,02/01/2025,2380,2430,2400,5
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),"Jowar Hybrid",FAQ,21/01/2025,2300,2370,2370,5
Karnataka,Raichur,Sindhanur,Jowar(Sorghum),Other,FAQ,11/01/2025,1850,1850,1850,5
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,24/01/2025,5600,6300,6000,6
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",31/01/2025,5600,5910,5750,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,09/01/2025,5006,5006,5006,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,22/01/2025,5506,5939,5939,6
Karnataka,Raichur,Lingasugur,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,27/01/2025,2200,2600,2250,28
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,01/01/2025,3040,3040,3040,28
Karnataka,Raichur,Sindhanur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,19/01/2025,2700,2700,2700,28
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,06/01/2025,7400,8300,7800,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,10/01/2025,7300,9000,7650,49
Karnataka,Raichur,Lingasugur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,16/01/2025,7300,9310,7500,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,08/01/2025,7129,8255,8255,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,11/01/2025,7009,8375,7906,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,24/01/2025,7005,8040,7530,49
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,02/01/2025,3685,5901,5496,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,21/01/2025,3735,6472,5972,10
Karnataka,Raichur,Lingasugur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,28/01/2025,5750,6350,6300,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,21/01/2025,5506,6002,5708,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,23/01/2025,5411,5913,5780,6
Karnataka,Raichur,Raichur,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,27/01/2025,4000,5860,5426,6
Karnataka,Raichur,Sindhanur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,25/01/2025,6000,6850,6700,6
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,FAQ,01/01/2025,2142,2700,2350,2
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,FAQ,08/01/2025,2420,2450,2430,2
Karnataka,Raichur,Lingasugur,Paddy(Dhan)(Common),Sona,"Ref grade-1",31/01/2025,2200,2200,2200,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),Rajahamsa,FAQ,10/01/2025,2269,2269,2269,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,06/01/2025,2035,2755,2469,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,09/01/2025,2069,2779,2529,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,23/01/2025,2009,2819,2555,2
Karnataka,Raichur,Raichur,Paddy(Dhan)(Common),"Sona Mahsuri","Ref grade-1",31/01/2025,2019,2759,2449,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,FAQ,07/01/2025,1917,2200,2100,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,FAQ,17/01/2025,2000,2305,2250,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,FAQ,24/01/2025,2050,2300,2200,2
Karnataka,Raichur,Sindhanur,Paddy(Dhan)(Common),Sona,"Ref grade-1",30/01/2025,1910,2300,2200,2
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,07/01/2025,6300,7500,7221,15
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,10/01/2025,6100,7800,7400,15
Karnataka,Raichur,Raichur,Cotton,F-1054,FAQ,20/01/2025,6400,7791,7399,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,FAQ,06/01/2025,6200,7384,7300,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,FAQ,11/01/2025,6000,7200,6850,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,FAQ,17/01/2025,6650,7050,7000,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,FAQ,18/01/2025,7100,7650,7620,15
Karnataka,Raichur,Sindhanur,Cotton,LH-1556,FAQ,21/01/2025,7100,7560,7500,15
Karnataka,Raichur,Raichur,Maize,Local,FAQ,05/04/2025,0,0,1859,4
Karnataka,Raichur,Raichur,Maize,Local,FAQ,08/04/2025,0,0,2172,4
Karnataka,Raichur,Raichur,Maize,Local,FAQ,23/04/2025,0,0,2136,4
Karnataka,Raichur,Raichur,Jowar(Sorghum),"Jowar Hybrid",FAQ,29/04/2025,0,0,2512,5
Karnataka,Raichur,Raichur,Sunflower,Sunflower,FAQ,19/04/2025,0,0,4855,14
Karnataka,Raichur,Raichur,Sunflower,Sunflower,FAQ,22/04/2025,0,0,4378,14
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,04/04/2025,0,0,5615,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,12/04/2025,0,0,5459,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,21/04/2025,0,0,5829,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,22/04/2025,0,0,5769,10
Karnataka,Raichur,Raichur,Groundnut,"Gungri (With Shell)",FAQ,25/04/2025,0,0,5659,10
Karnataka,Raichur,Raichur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,04/04/2025,2359,2379,2369,28
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,03/04/2025,0,0,7189,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,16/04/2025,0,0,6869,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,03/04/2025,0,0,7302,49
Karnataka,Raichur,Raichur,"Arhar (Tur/Red Gram)(Whole)",Red,FAQ,08/04/2025,0,0,7118,49
